"title","author_id","author_name","author_friends","author_followers","author_favorites","author_statuses","author_verified","tweet_id","tweet_date","tweet_datetime","tweet_favorites","tweet_retweets","tweet_retweet","tweet_mention","tweet_text"
"assassin's creed",409912815,"(づ ￣ ³￣)づ",19,31,32,875,0,812280992819879940,"2016-12-23","2016-12-23 12:12:34",0,0,0,0,"wow... assassins creed... the movie has such an overcomplicated plot for a video game with such a simple premise..."
"assassin's creed",187930793,"ايمن 🔴",208,341,341,3307,0,812280312759664641,"2016-12-23","2016-12-23 12:12:52",0,0,0,0,"i havent watched assassins creed yet, its the x-mas season so jalan p kk memang jem la uuu"
"assassin's creed",30895065,"Paul Ridd",1808,3045,19173,27301,0,812280311283417088,"2016-12-23","2016-12-23 12:12:52",1,0,0,0,"just realised evil leader of spanish inquisition in assassins creed is bent cop from marshland. spent much of film trying to remember."
"assassin's creed",3396283492,"Jon McLaughlin",100,16,1478,1275,0,812279531939708928,"2016-12-23","2016-12-23 12:12:46",0,0,0,1,"a few problems; theres no madden no assassins creed; should be resident evil 2 not 4; wheres contra (⬆️⬆️⬇️⬇️⬅️➡️⬅️➡️ba start)"
"assassin's creed",573992552,"Connor Brogan",656,1134,9723,25176,0,812279432245313536,"2016-12-23","2016-12-23 12:12:22",1,0,0,0,"assassins creed movie is getting some not-to-promising reviews as expected :\"
"assassin's creed",102993770,"Aniq Ashiddiq",139,218,298,11289,0,812279240481615872,"2016-12-23","2016-12-23 12:12:37",1,0,0,0,"assassins creed?"
"assassin's creed",1428486660,"D . A . V",91,48,511,4393,0,812279053864431616,"2016-12-23","2016-12-23 12:12:52",0,0,0,0,"apparently the assassins creed movie is a pile of big floppy wieners."
"assassin's creed",781727118606602240,"Mikael S.",25,2,0,84,0,812278716487364610,"2016-12-23","2016-12-23 12:12:32",0,0,0,1,"i love snow in assassins creed 3.."
"assassin's creed",456299062,"titi hartinah",512,544,2010,7697,0,812278618600505345,"2016-12-23","2016-12-23 12:12:08",2,1,0,0,"christmas blockbusters release:passengers ☑️rogue one ☑️assassins creed - tomorrow"
"assassin's creed",2798854403,"Dan Faenov",29,1,19,9,0,812278232099725313,"2016-12-23","2016-12-23 12:12:36",0,0,0,0,"went in the evening on assassins creed. not to say that the movie is bad. i liked it, because im a fan of the pc game #assassinscreed"
"assassin's creed",39868329,"Val",180,497,172,85993,0,812278021281431552,"2016-12-23","2016-12-23 12:12:46",0,0,0,0,"assassins creed (2016)rotten tomatoes: 20/100 - 4,1/10metacritic: 36/100imdb: 7,1/10"
"assassin's creed",576091259,"cher :)",491,510,17735,20057,0,812277711234166784,"2016-12-23","2016-12-23 12:12:32",0,0,0,0,"idc what anyone says, i really liked the assassins creed movie!!!"
"assassin's creed",2209237686,"davina",2808,3158,26375,41801,0,812277562420396034,"2016-12-23","2016-12-23 12:12:56",1,0,0,1,"assassins creed"
"assassin's creed",55547830,"Gabriel Veiga",1320,424,41271,8229,0,812277021183197188,"2016-12-23","2016-12-23 12:12:47",0,0,0,1,"oh btw, are you gonna watch the assassins creed movie?"
"assassin's creed",14505531,"The Kenn Leandre",1441,2530,1031,117399,1,812276936747556864,"2016-12-23","2016-12-23 12:12:27",2,0,0,0,"#upsetsof2016movies. bvssuicide squad assassins creed movie"
"assassin's creed",95709065,"John Anderson",203,132,11608,24601,0,812276787036221440,"2016-12-23","2016-12-23 12:12:52",0,0,0,1,"was assassins creed as pointless and confusing as the game series its based on?"
"assassin's creed",3236308201,"Frank Ortega",336,27,7457,954,0,812276750751268864,"2016-12-23","2016-12-23 12:12:43",0,0,0,1,"is that an animus chair from assassins creed?"
"assassin's creed",405053711,"🌸SM🌸",424,412,15958,28503,0,812275679714652160,"2016-12-23","2016-12-23 12:12:28",0,0,0,0,"assassins creed sounds interesting."
"assassin's creed",46326625,"mad",1219,637,98,69696,0,812275632625229824,"2016-12-23","2016-12-23 12:12:16",2,0,0,0,"havent watch the assassins creed movie, but i should get the ezio auditores trilogy going"
"assassin's creed",3256278325,"PENSYARAH TERLAMPAU",379,4015,366,49181,0,812275539016753152,"2016-12-23","2016-12-23 12:12:54",1,0,0,0,"makan jap then tengok assassins creed lak."
"assassin's creed",2399945434,"🖤",316,321,10135,6968,0,812274955320774656,"2016-12-23","2016-12-23 12:12:35",1,1,0,0,"assassins creed 📽🖤🖤"
"assassin's creed",400029001,"Hélène",156,79,2819,6682,0,812274940175126528,"2016-12-23","2016-12-23 12:12:31",2,0,0,0,"and finally assassins creed and i will be over with my cinema marathon. 😓"
"assassin's creed",95900111,"WHY TRĀP QŪEĒN ¿",497,794,5970,81973,0,812274905295175681,"2016-12-23","2016-12-23 12:12:23",0,0,0,0,"michael fassbender is just 💯💯in assassins creed"
"assassin's creed",343286362,"Marius",248,272,1659,4008,0,812274883803697152,"2016-12-23","2016-12-23 12:12:18",1,0,0,0,"assassins creed 😍😍"
"assassin's creed",358610569,"Sidra.",756,5854,18859,88359,0,812274631495122944,"2016-12-23","2016-12-23 12:12:18",4,0,0,0,"assassins creed is a must watch!"
"assassin's creed",1108953746,"Albways",465,297,11758,7917,0,812274365387653121,"2016-12-23","2016-12-23 12:12:14",2,0,0,0,"quiero ver assassins creed, quiero ver assassins creed, quiero ver assassins creed #assassinscreedpelícula"
"assassin's creed",23724920,"Zhi Hong",686,790,109,12744,0,812274276644466688,"2016-12-23","2016-12-23 12:12:53",0,0,0,0,"omg assassins creed is hands down a good video game movie. yes there are mistakes but it played its part in the sidestory"
"assassin's creed",701519467,"Milkand",16,57,2246,29676,0,812274064463200256,"2016-12-23","2016-12-23 12:12:02",0,0,0,0,"or assassins creed where nothing ever fucking stop complaining about cups."
"assassin's creed",211439100,"Sobry",157,811,298771,186272,0,812273195269189633,"2016-12-23","2016-12-23 12:12:35",1,0,0,0,"en el assassins creed 4"
"assassin's creed",1890838910,"Matt🎅",609,768,21670,17613,0,812272844222644225,"2016-12-23","2016-12-23 12:12:12",6,2,0,0,"im still gonna go see assassins creed. even if it is as bad as people say, im sure its gonna be a lot of fun."
"assassin's creed",788835451499053057,"alicia",114,94,1376,3015,0,812272810760568832,"2016-12-23","2016-12-23 12:12:04",1,2,0,0,"assassins creed stap"
"assassin's creed",426636148,"Oluwaseun Ajao",156,75,103,408,0,812272762945470464,"2016-12-23","2016-12-23 12:12:52",0,0,0,0,"assassins creed is out today 🎉🎉🎉"
"assassin's creed",1720869619,"Inizaki",164,286,255,9760,0,812272132231221254,"2016-12-23","2016-12-23 12:12:22",3,0,0,0,"20 days without playing destiny and 20 weeks without playing assassins creed mp. i thought i would never be able to do something like this"
"assassin's creed",790716711137935360,"Kolajo",39,37,4,276,0,812271829574369280,"2016-12-23","2016-12-23 12:12:10",0,0,0,1,"😂... assassins creed on deck today. yay! sigh... you would imagine one would be excited to see a movie about assassins, huh?"
"assassin's creed",187420843,"Kenzii",213,108,1344,14329,0,812271621058592768,"2016-12-23","2016-12-23 12:12:20",0,0,0,0,"possibly seeing assassins creed today 😍"
"assassin's creed",42596008,"mas2ryna",239,159,1298,9135,0,812271477374365696,"2016-12-23","2016-12-23 12:12:46",0,0,0,0,"assassins creed is awesome~ 😂👍🏼"
"assassin's creed",2594943564,"VHS-DreamsFoundation",812,2285,2860,2057,0,812271463101296640,"2016-12-23","2016-12-23 12:12:42",4,0,0,0,"so they fucked up assassins creed? how can one do that dammit!"
"assassin's creed",4690430288,"Pasquè",159,180,1438,18212,0,812271316468436993,"2016-12-23","2016-12-23 12:12:07",1,0,0,0,"i look like evie frye from assassins creed syndicate."
"assassin's creed",230211265,"KCR 💕👑",139,254,758,53204,0,812271155092590592,"2016-12-23","2016-12-23 12:12:29",0,0,0,0,"i actually wanna see assassins creed so thats probably what ill be doing."
"assassin's creed",730225459,"Jasmine Pasricha",970,654,5607,11696,0,812270926158917632,"2016-12-23","2016-12-23 12:12:34",0,1,0,0,"need to watch assassins creed!"
"assassin's creed",84474467,"dos",258,757,3364,78616,0,812270500663599104,"2016-12-23","2016-12-23 12:12:53",0,0,0,0,"assassins creed bnyk bobal sia zzz but okay la not bad"
"assassin's creed",224112800,"Skywhite ☁",370,579,6350,60385,0,812270470472925184,"2016-12-23","2016-12-23 12:12:46",0,0,0,0,"rogue one/assassins creed anyone??"
"assassin's creed",4035934879,"Peter rodrigues",21,30,308,127,0,812269433406132224,"2016-12-23","2016-12-23 12:12:38",0,0,0,1,"this movie needs a fucking patch....its nots assassins creed anymore its ubisofts greed."
"assassin's creed",1705705027,"AtourT ن",373,1083,299,15145,0,812269224295014400,"2016-12-23","2016-12-23 12:12:48",0,0,0,0,"the worst part of the assassins creed games was always the bits set in the lab. wish they hadnt included them in #assassinscreedmovie 😒"
"assassin's creed",3797706688,"an uncool meme",410,140,22969,768,0,812268995562840068,"2016-12-23","2016-12-23 12:12:54",3,0,0,0,"the assassins creed movie more like[man jumps into a stack of hay][the entire audience cheers]"
"assassin's creed",3311912941,"Eric | Quicke Plays",102,69,1468,1838,0,812268971462430720,"2016-12-23","2016-12-23 12:12:48",0,0,0,0,"i think im going to play through all the assassins creed games again in chronological order."
"assassin's creed",95392614,"Jyzzle Olojo",1136,650,321,32819,0,812268849882169344,"2016-12-23","2016-12-23 12:12:19",0,0,0,1,"thinking about it... who wants to see assassins creed today?"
"assassin's creed",1271940193,"منچو",167,197,358,9016,0,812268733242585089,"2016-12-23","2016-12-23 12:12:51",1,1,0,0,"assassins creed sumpah style doh"
"assassin's creed",443470469,"Dr.Kriston Malakiya",12799,14092,35508,88507,0,812268713349025793,"2016-12-23","2016-12-23 12:12:47",0,0,0,1,"im looking forward to his assassins creed..."
"assassin's creed",373453055,"jyn erso",379,362,1660,36008,0,812268643966820352,"2016-12-23","2016-12-23 12:12:30",0,0,0,1,"assassins creed jom"
"assassin's creed",281582041,"Pat Campbell",2063,3250,3293,29503,0,812268114851274752,"2016-12-23","2016-12-23 12:12:24",2,0,0,1,". reviews passengers, lion, sing, assassins creed, elle, why him, and fences. next on #thepatcampbellshow"
"assassin's creed",2237500314,"⛄ Lou ❄",827,342,596,912,0,812267681445507072,"2016-12-23","2016-12-23 12:12:41",0,0,0,0,"told my brother i like final fantasy better than assassins creed, never seen anyone look so disappointed before"
"assassin's creed",522307251,"mirfiz",497,650,1744,21593,0,812266983303487488,"2016-12-23","2016-12-23 12:12:54",8,3,0,0,"assassins creed star wars"
"assassin's creed",576324102,"al",229,536,402,10930,0,812266961933627392,"2016-12-23","2016-12-23 12:12:49",0,0,0,0,"someone to watch assassins creed with"
"assassin's creed",4047504981,"Alolan Champion Ella",148,52,5302,7306,0,812266776813780993,"2016-12-23","2016-12-23 12:12:05",1,0,0,0,"ordered the ezio collection 👌 cant wait to play assassins creed 2 again"
"assassin's creed",1527517693,"دجال",1431,2072,362,19886,0,812266043225866240,"2016-12-23","2016-12-23 11:12:10",0,0,0,0,"downloading assassins creed chronicles, china 🇨🇳"
"assassin's creed",2662230001,"نيسا",113,191,1610,10395,0,812266004470345728,"2016-12-23","2016-12-23 11:12:01",1,0,0,0,"assassins creed first born, on list 🍿"
"assassin's creed",223407385,"Zaheed Shah Jaafar",1071,1462,16589,67060,0,812265932554838016,"2016-12-23","2016-12-23 11:12:44",0,0,0,0,"assassins creed at 11 oclock, anyone come and join me. 🙋🏼‍♂️"
"assassin's creed",964403408,"R.єαl1zє ♔",250,287,3285,33283,0,812265378093080576,"2016-12-23","2016-12-23 11:12:31",0,0,0,0,"with my sister we bought an assassins creed sweatshirt for our brother and omg im so jealous its so beautiful and soft im **"
"assassin's creed",2219679170,"ALDWIN",213,313,3119,8370,0,812265222677270528,"2016-12-23","2016-12-23 11:12:54",0,0,0,0,"taraaaa assassins creed haha"
"assassin's creed",427101936,"ㅤㅤyä🍂",96,457,71,28470,0,812265207347064832,"2016-12-23","2016-12-23 11:12:51",3,1,0,0,"assassins creed👌"
"assassin's creed",1540090651,"JingleJangle1992",1434,420,66691,23828,0,812264766806822912,"2016-12-23","2016-12-23 11:12:06",0,0,0,1,"i think yoy mean assassins creed"
"assassin's creed",499962725,"Emilipoproteine 🎄",304,327,56,16579,0,812264659898302465,"2016-12-23","2016-12-23 11:12:40",1,0,0,1,"assassins creed 😋"
"assassin's creed",76620302,"Syazani Zikry",546,1698,12770,59769,0,812264595981156352,"2016-12-23","2016-12-23 11:12:25",3,0,0,0,"two great movies in a month ( rogue one assassins creed )"
"assassin's creed",413984404,"غ",196,2326,33066,47305,0,812264590235107328,"2016-12-23","2016-12-23 11:12:24",5,1,0,0,"im gonna play assassins creed until my eyes pop"
"assassin's creed",266622681,"ISHAM",544,460,4208,18372,0,812264473708724224,"2016-12-23","2016-12-23 11:12:56",1,0,0,0,"assassins creed 👍👍👍👏👏👏"
"assassin's creed",288928512,"🎅ChrisMoosey🎅",75,59,32338,156474,0,812264349834342401,"2016-12-23","2016-12-23 11:12:26",0,0,0,0,"from what ive heard, it sounds like this is an assassins creed i movie, more than anything else."
"assassin's creed",403472801,"Se† My Wørld Ablaze",728,614,13968,39218,0,812263853656576000,"2016-12-23","2016-12-23 11:12:28",1,0,0,0,"que ganas de ver assassins creed y star wars"
"assassin's creed",288928512,"🎅ChrisMoosey🎅",75,59,32338,156474,0,812262531226107904,"2016-12-23","2016-12-23 11:12:13",0,0,0,0,"i wonder if theyll make another assassins creed movie, and if itll be light-hearted and good like acii was."
"assassin's creed",2287384836,"z!x!@n",241,185,1575,2160,0,812261802968920064,"2016-12-23","2016-12-23 11:12:19",0,0,0,0,"it sucks to be passing by assassins creed movie ads when u already know the movie isnt good"
"assassin's creed",544836387,"-",298,432,2616,7086,0,812261583707480064,"2016-12-23","2016-12-23 11:12:27",0,0,0,0,"assassins creed was litttt"
"assassin's creed",78254535,"Dolapo Esho",1898,5229,396,103825,0,812261375217123329,"2016-12-23","2016-12-23 11:12:37",0,0,0,0,"who wants to see assassins creed today?"
"assassin's creed",425942437,"キドックス",980,677,10585,31537,0,812261170371391488,"2016-12-23","2016-12-23 11:12:48",1,0,0,0,"assassins creed was guuud 9/10"
"assassin's creed",3568950437,"Apapakapwa",169,340,4677,27485,0,812261083050364929,"2016-12-23","2016-12-23 11:12:27",1,0,0,0,"9) assassins creed, de justin kurzel."
"assassin's creed",1350717632,"joey",185,349,20069,50412,0,812260776232652800,"2016-12-23","2016-12-23 11:12:14",0,0,0,0,"all the in-game references make me go fanboying 😂🔫rindu nak main assassins creed ergh"
"assassin's creed",737506620,"Erwancard 🇩🇪",104,98,1089,3079,0,812259638712434688,"2016-12-23","2016-12-23 11:12:43",0,0,0,0,"assassins creed une tuerie 👍🏻😻 #movie"
"assassin's creed",2960198121,"mikaless",284,170,10083,5131,0,812259213753942017,"2016-12-23","2016-12-23 11:12:02",0,0,0,0,"fines new cover art:my assassins creed ass recognized that bg spot on thankseveryone looks goodi laughed too much @ the christian memes"
"assassin's creed",18505815,"Emily",147,41,17737,28605,0,812259208179617792,"2016-12-23","2016-12-23 11:12:00",0,0,0,1,"another sale, another time when assassins creed syndicate gold is reduced but not the season pass. why? i dont want the game twice"
"assassin's creed",247876994,"Shazlin",81,508,5096,22809,0,812259031280537600,"2016-12-23","2016-12-23 11:12:18",1,0,0,0,"assassins creed was 😳"
"assassin's creed",2547965795,"Marco Enxuto🐱💻",52,18,235,669,0,812258896714858500,"2016-12-23","2016-12-23 11:12:46",0,0,0,1,"so... what do you think about assassins creed movie? 🙂"
"assassin's creed",212732867,"Tolu Taiwo",953,2282,3703,252271,0,812258888112361472,"2016-12-23","2016-12-23 11:12:44",0,0,0,0,"this assassins creed movie trailer is in conjunction with manchester united. no wonder its rated 6"
"assassin's creed",49951172,"Vinu",563,229,2778,20397,0,812258814799945728,"2016-12-23","2016-12-23 11:12:27",0,0,0,1,"lol just saw this. hearing good stuff abt assassins creed but not released here yet. arrival is superb if you haven;t seen it"
"assassin's creed",66066830,"XianLau",406,100,1979,5006,0,812258773829984256,"2016-12-23","2016-12-23 11:12:17",0,0,0,0,"unless youre fan of the game, assassins creed doesnt make any sense."
"assassin's creed",420990648,"◾Klaj◾",125,310,16072,23706,0,812258442123603969,"2016-12-23","2016-12-23 11:12:58",0,0,0,0,"az uplay-en ingyenes most a assassins creed 3 😍 waahhhh"
"assassin's creed",1881345642,"Ivan Chu Wing Yan",2379,127,2151,9051,0,812258033149440000,"2016-12-23","2016-12-23 11:12:20",0,0,0,1,"ohlastly! your new assassins creed cosplay looks amazingfabulous you are! its fantasticimpressive! 😊💞🌟🌸🎮🗡🎇"
"moana",369093309,"❁ k a t e ❁",1074,1548,29447,21546,0,812447589396283392,"2016-12-23","2016-12-23 23:12:34",16,2,0,0,"moana was life changing"
"moana",795190148,"z o ë",243,300,2089,10100,0,812447576150552576,"2016-12-23","2016-12-23 23:12:31",1,0,0,0,"i highly recommend going to see moana. such a good movie 😭😍"
"moana",16913068,"Sea Ghost",125,122,41677,26732,0,812447376409378816,"2016-12-23","2016-12-23 23:12:43",4,0,0,0,"moana was so good oh my goddd"
"moana",497870957,"henna",103,278,2323,13175,0,812447259195568129,"2016-12-23","2016-12-23 23:12:15",0,1,0,1,"went from watching moana and ending the night with carpool karaoke. #thatsthewayyymahive"
"moana",19215408,"Amanda",198,313,242,6106,0,812447081302544384,"2016-12-23","2016-12-23 23:12:33",0,0,0,1,"absolutely loved moana!! such a beautiful and heartwarming film. the music was fantastic! , you are the goat in songwriting! 🌊🏝❤️"
"moana",1611660817,"Geith Gogane",330,129,6114,1748,0,812446992383246337,"2016-12-23","2016-12-23 23:12:12",4,2,0,1,"moana is the best movie in the world and im so happy i got to see it w my faves 🌺💫"
"moana",35023388,"ABUELITA RAQS",665,2424,3884,16586,0,812446863609700352,"2016-12-23","2016-12-23 23:12:41",2,0,0,0,"moana is officially one of my top three disney movies to ever be made 😍"
"moana",2871319454,"sab",197,232,466,1556,0,812446739873480704,"2016-12-23","2016-12-23 23:12:11",0,0,0,0,"finally seeing moana"
"moana",322175174,"🎶🎵",862,1456,21803,82931,0,812446563838623746,"2016-12-23","2016-12-23 23:12:30",2,0,0,0,"just watched moana with my nephew and sister. i had to hold my emotions together cos i wanted to cry so many times. such a good film"
"moana",1638316633,"noemi",591,604,12037,8919,0,812446489062604800,"2016-12-23","2016-12-23 23:12:12",19,1,0,0,"a little girl just told me i have hair like moana and i 😭"
"moana",4741386614,"Lourdes Núñez",128,18,627,74,0,812446467893792768,"2016-12-23","2016-12-23 23:12:07",0,0,0,1,"i just saw moana. there were tears. absolutely loved the soundtrack 😭!!!!!!!!!"
"moana",849997903,"claudia",365,300,14962,19504,0,812446313682010112,"2016-12-23","2016-12-23 23:12:30",1,0,0,0,"moana is so good im obsessed"
"moana",1129604305,"Freak Nasty",290,226,8525,13031,0,812446305717022721,"2016-12-23","2016-12-23 23:12:28",0,0,0,0,"this bey say spend movie ticket money to watch moana. im schleep cuh"
"moana",715991731515338752,"mm hell",20,5,7,353,0,812446225886683136,"2016-12-23","2016-12-23 23:12:09",0,0,0,1,"moana is one of those movies that id sob though the whole thing if i watched it alone"
"moana",317082005,"Edeline Torres",0,13,0,13410,0,812446138913685504,"2016-12-23","2016-12-23 23:12:48",0,0,0,0,"#nude n sex girls fuckiung by man new videos or movies moana pozzi video porno"
"moana",1214245278,"HotCocoaPony",637,776,9961,5766,0,812446117791199232,"2016-12-23","2016-12-23 23:12:43",1,0,0,1,"moana i think is more visually musically beautiful, but i feel zootopia has a much deeper/complex characters, plot, message"
"moana",1165211396,"celena ✨",570,593,11331,5326,0,812446018545602560,"2016-12-23","2016-12-23 23:12:19",2,0,0,0,"update: i think i cried more at moana the second time"
"moana",1462695102,"Amy Huitron",344,25608,78627,17192,0,812445846025302017,"2016-12-23","2016-12-23 23:12:38",0,0,0,0,"ive spent all day listening to disney music. moana got me replaying songs i havent listened to in years ☺️"
"moana",2367685306,"Callum Boyd",296,128,1518,2025,0,812445822977712128,"2016-12-23","2016-12-23 23:12:33",0,0,0,0,"been listening to the #moana soundtrack since i got home. a genuine masterpiece! ❤"
"moana",719431350,"Han",614,622,9328,8716,0,812445786789265409,"2016-12-23","2016-12-23 23:12:24",2,0,0,0,"my family jams out to the moana soundtrack😂😂"
"moana",715991731515338752,"mm hell",20,5,7,353,0,812445784989831168,"2016-12-23","2016-12-23 23:12:24",0,0,0,0,"moana was even better the second time"
"moana",39128405,"Diego Diaz",483,70,25666,29265,0,812445747425738753,"2016-12-23","2016-12-23 23:12:15",0,0,0,0,"read some really annoying negative reviews of moana so if you were bothered by how underwhelmed i was, thank them for making me love it more"
"moana",337163681,"•ElTay•",338,219,4262,9449,0,812445668522524673,"2016-12-23","2016-12-23 23:12:56",1,0,0,0,"moana is one of disneys best films for a while ❤"
"moana",3222770850,"annette",154,145,3079,1175,0,812445632132694016,"2016-12-23","2016-12-23 23:12:47",0,1,0,0,"i really really want to see moana ☹️"
"moana",1638316633,"noemi",591,604,12037,8919,0,812445593712869376,"2016-12-23","2016-12-23 23:12:38",3,0,0,0,"i just watched moana for the second time and i am so content"
"moana",771927329773871104,"Karr😊",611,408,2985,3266,0,812445491736801280,"2016-12-23","2016-12-23 23:12:14",0,0,0,0,"moana is literally the cutest movie ive seen lately😍😍😩"
"moana",2161945538,"aileene",441,568,16744,12921,0,812445375915245568,"2016-12-23","2016-12-23 23:12:46",0,1,0,0,"moana was such a good movie omg"
"moana",1061574758,"LNDSY",188,150,4287,873,0,812445285397852160,"2016-12-23","2016-12-23 23:12:25",0,0,0,0,"after watching moana all i want to do is runaway to an island. 🌺🌴🌋🌊⛵"
"moana",3006491499,"grace",405,432,4122,3739,0,812445184172654592,"2016-12-23","2016-12-23 23:12:01",4,3,0,0,"i wanna see moana so bad"
"moana",2258173729,"HollyJolly Christmas",448,514,13727,1568,0,812445090924871681,"2016-12-23","2016-12-23 23:12:38",7,0,0,0,"10/10 would recommend the movie moana"
"moana",2896083066,"Cresco Theatre",184,167,109,578,0,812444911236681728,"2016-12-23","2016-12-23 23:12:55",0,0,0,0,"we are open tonight. showing #moana at 7. stop in for last minute gift certificates and punch cards. we will be here until 9."
"moana",3515291114,"paigeeeeee❄",240,172,7138,8686,0,812444856794501120,"2016-12-23","2016-12-23 23:12:43",0,0,0,0,"watched moana again😆"
"moana",81122884,"wani",469,135,5034,4347,0,812444776125476864,"2016-12-23","2016-12-23 23:12:23",0,0,0,0,"so cute.. a dad here whistling the soundtrack to moana.. then i see his two daugthers.. 😊 i love it.."
"moana",3100811815,"maddie!!!",106,141,2556,1180,0,812444735524589568,"2016-12-23","2016-12-23 23:12:14",1,0,0,0,"watched moana today and i only cried a little"
"moana",433599645,"White Cishet Man ✨",505,666,14762,55471,0,812444528313593856,"2016-12-23","2016-12-23 23:12:24",1,0,0,0,"oh my god the moana soundtrack on spotify has demo versions of songs and lin sings them omg"
"moana",3484569075,"Emo!Lilly|152|58|54",197,812,59719,30875,0,812444390547398660,"2016-12-23","2016-12-23 23:12:51",3,1,0,0,"wow moana has so many kinks, falling down the stairs, falling out of bed, thats amazing"
"moana",883236678,".......",230,306,8724,6815,0,812444232405413889,"2016-12-23","2016-12-23 23:12:14",4,3,0,0,"someone please take me to go see moana"
"moana",1241778764,"Franziska Beck 🦉",374,621,11842,22685,0,812444110346973184,"2016-12-23","2016-12-23 23:12:45",1,0,0,0,"if you can belt the i am moana, howwwww?"
"moana",915357499,"Emma Catharine",500,301,1825,1639,0,812443917790625792,"2016-12-23","2016-12-23 23:12:59",2,0,0,0,"go see moana. honestly, she is disneys best daughter of the chief."
"moana",108137385,"L$WAGGY",561,696,27411,25998,0,812443814904246272,"2016-12-23","2016-12-23 23:12:34",7,1,0,0,"i watched moana last night and now i can finally listen to the whole soundtrack im feeling blessed"
"moana",2949969767,"Jeffrey Walker",22,12,46,120,0,812443797401563137,"2016-12-23","2016-12-23 23:12:30",0,0,0,1,"thank you, dear! im doing moana for the new year next!"
"moana",756228049784414208,"❄️Greyndeer❄️",261,49,7544,1244,0,812443776346189824,"2016-12-23","2016-12-23 23:12:25",1,0,0,0,"honestly? i cant stop thinkin about the crab from moana, he was wild????"
"moana",2371287812,"stuffed celery",58,512,110239,35620,0,812443697430171648,"2016-12-23","2016-12-23 23:12:06",2,0,0,0,"finna see sing and moana tonight ayeeeee its dummy lit"
"moana",19639046,"Erin Hamilton",228,178,111,2030,0,812443591469568000,"2016-12-23","2016-12-23 23:12:41",1,0,0,1,"me: *plays moana soundtrack in car*husband: this is from the new pokémon game, right?me: holy shit if did a game score--!"
"moana",61311997,"Drew Salad",425,407,9016,15948,0,812443558959607808,"2016-12-23","2016-12-23 23:12:33",3,0,0,0,"my head music keeps bouncing between i am moana and oh canada. this probably says something about me."
"moana",713137404199190529,"SQUIRTLE SQUAD",61,33,940,1536,0,812443524058771456,"2016-12-23","2016-12-23 23:12:25",0,0,0,0,"i just saw moana and it is most likely the most beautiful animated movie ever made. like, its absurdly good looking."
"moana",4923249048,"Danielle",128,161,36164,6879,0,812443465539784706,"2016-12-23","2016-12-23 23:12:11",0,0,0,0,"is moana a good movie?"
"moana",353335927,"Michaela",90,196,15614,281,0,812443461911724032,"2016-12-23","2016-12-23 23:12:10",3,0,0,0,"miranda and i are seeing moana again and no one can stop us"
"moana",1390436468,"Kate Watson",834,1202,17477,9288,0,812443225185058816,"2016-12-23","2016-12-23 23:12:14",2,0,0,1,"ha. i get that. h and i walked the aisles for the second half of moana. kids, man."
"moana",1366055600,"brittany ka",211,224,1015,374,0,812443113545338880,"2016-12-23","2016-12-23 23:12:47",0,0,0,0,"the fact that christopher jackson sings on the moana soundtrack honestly makes me so happy"
"moana",808483361736028160,"The Disney posts🎅",134,52,19,64,0,812442696098992128,"2016-12-23","2016-12-23 23:12:07",0,0,0,0,"i have been listening to the moana soundtrack for days i regret nothing"
"moana",747550705443975168,"amaree ✨",227,487,3962,4472,0,812442581904723968,"2016-12-23","2016-12-23 23:12:40",10,0,0,0,"the moana at disneyland doesnt even look pacific islander ... lol unless im trippen 🙄"
"moana",71113955,"✨🐬 YUNG DOLPHIN 🐬✨",1395,873,6488,53265,0,812442372470673408,"2016-12-23","2016-12-23 23:12:50",0,0,0,0,"i wanna go see moana again. that....and i want some chinese food."
"moana",1516708580,"J😀CY",207,306,7315,8295,0,812442189364072448,"2016-12-23","2016-12-23 23:12:07",0,0,0,0,"moana had the best water too like that water made me feel so happy 😭"
"moana",1628758225,"Tine",175,257,2016,10210,0,812442184175747072,"2016-12-23","2016-12-23 23:12:05",0,0,0,0,"i went to the cinema to watch moana (vaiana) and now im opsessed with the soundtrack. its so good."
"moana",725485649294462977,"Jason Smith",390,210,1178,525,0,812442171840274432,"2016-12-23","2016-12-23 23:12:02",6,0,0,0,"i know rogue one is out and go star wars and all that but moana?moana was amazing like 10/10 perfect music animation everything 5 stars wow"
"moana",1516708580,"J😀CY",207,306,7315,8295,0,812442072955420672,"2016-12-23","2016-12-23 23:12:39",6,0,0,0,"ive never been so emotional at a movie like i was at moana last time i felt this way was watching inside out 😭😭"
"moana",331703863,"Khaled LeDo",192,126,84,729,0,812442069591527424,"2016-12-23","2016-12-23 23:12:38",0,0,0,0,"watching moana"
"moana",19132177,"Kayleigh Anne",737,3868,906,199715,0,812441908890976256,"2016-12-23","2016-12-23 23:12:00",2,0,0,1,"more hope than for the group of girls who started snapchatting midway through my screening of moana."
"moana",803715050,"malil ♕",512,744,11766,36969,0,812441872941613056,"2016-12-23","2016-12-23 23:12:51",1,0,0,0,"moana was so beautiful, i am shook"
"moana",545648135,"Bree 🐶🐻",195,237,1374,1372,0,812441835255853058,"2016-12-23","2016-12-23 23:12:42",1,0,0,0,"can someone just watch moana with me"
